,EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode,LocalTimeStart,LocalTimeEnd
744936,W-745138,Rain,Moderate,2019-01-04 15:36:00,2019-01-04 16:00:00,US/Eastern,KVLD,30.7763,-83.2739,Valdosta,Lowndes,GA,31601.0,2019-01-04 10:36:00,2019-01-04 11:00:00
744937,W-745139,Rain,Light,2019-01-04 16:00:00,2019-01-04 16:10:00,US/Eastern,KVLD,30.7763,-83.2739,Valdosta,Lowndes,GA,31601.0,2019-01-04 11:00:00,2019-01-04 11:10:00
744938,W-745140,Fog,Severe,2019-01-04 16:10:00,2019-01-04 16:25:00,US/Eastern,KVLD,30.7763,-83.2739,Valdosta,Lowndes,GA,31601.0,2019-01-04 11:10:00,2019-01-04 11:25:00
744939,W-745141,Rain,Heavy,2019-01-04 16:25:00,2019-01-04 17:00:00,US/Eastern,KVLD,30.7763,-83.2739,Valdosta,Lowndes,GA,31601.0,2019-01-04 11:25:00,2019-01-04 12:00:00
744940,W-745142,Rain,Light,2019-01-04 17:00:00,2019-01-04 17:16:00,US/Eastern,KVLD,30.7763,-83.2739,Valdosta,Lowndes,GA,31601.0,2019-01-04 12:00:00,2019-01-04 12:16:00
744941,W-745143,Fog,Severe,2019-01-04 17:16:00,2019-01-04 17:28:00,US/Eastern,KVLD,30.7763,-83.2739,Valdosta,Lowndes,GA,31601.0,2019-01-04 12:16:00,2019-01-04 12:28:00
744942,W-745144,Rain,Heavy,2019-01-04 17:28:00,2019-01-04 18:00:00,US/Eastern,KVLD,30.7763,-83.2739,Valdosta,Lowndes,GA,31601.0,2019-01-04 12:28:00,2019-01-04 13:00:00
744943,W-745145,Rain,Light,2019-01-04 18:00:00,2019-01-04 19:53:00,US/Eastern,KVLD,30.7763,-83.2739,Valdosta,Lowndes,GA,31601.0,2019-01-04 13:00:00,2019-01-04 14:53:00
748034,W-748236,Rain,Light,2019-01-02 21:53:00,2019-01-02 22:53:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-02 16:53:00,2019-01-02 17:53:00
748035,W-748237,Rain,Light,2019-01-02 23:53:00,2019-01-03 05:40:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-02 18:53:00,2019-01-03 00:40:00
748036,W-748238,Rain,Light,2019-01-03 05:53:00,2019-01-03 07:23:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-03 00:53:00,2019-01-03 02:23:00
748037,W-748239,Rain,Moderate,2019-01-03 07:23:00,2019-01-03 09:00:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-03 02:23:00,2019-01-03 04:00:00
748038,W-748240,Rain,Light,2019-01-03 09:00:00,2019-01-03 09:29:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-03 04:00:00,2019-01-03 04:29:00
748039,W-748241,Rain,Moderate,2019-01-03 09:29:00,2019-01-03 10:53:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-03 04:29:00,2019-01-03 05:53:00
748040,W-748242,Rain,Light,2019-01-03 10:53:00,2019-01-03 11:43:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-03 05:53:00,2019-01-03 06:43:00
748041,W-748243,Rain,Light,2019-01-03 15:53:00,2019-01-03 17:53:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-03 10:53:00,2019-01-03 12:53:00
748042,W-748244,Rain,Light,2019-01-04 04:38:00,2019-01-04 07:53:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-03 23:38:00,2019-01-04 02:53:00
748043,W-748245,Rain,Light,2019-01-04 08:53:00,2019-01-04 14:53:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-04 03:53:00,2019-01-04 09:53:00
748044,W-748246,Rain,Moderate,2019-01-04 14:53:00,2019-01-04 17:08:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-04 09:53:00,2019-01-04 12:08:00
748045,W-748247,Rain,Light,2019-01-04 17:08:00,2019-01-04 17:15:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-04 12:08:00,2019-01-04 12:15:00
748046,W-748248,Rain,Moderate,2019-01-04 17:15:00,2019-01-04 17:53:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-04 12:15:00,2019-01-04 12:53:00
748047,W-748249,Rain,Light,2019-01-04 18:32:00,2019-01-04 20:45:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-04 13:32:00,2019-01-04 15:45:00
748048,W-748250,Rain,Moderate,2019-01-04 20:45:00,2019-01-04 21:06:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-04 15:45:00,2019-01-04 16:06:00
748049,W-748251,Rain,Light,2019-01-05 00:53:00,2019-01-05 01:18:00,US/Eastern,KGSP,34.8839,-82.2208,Greer,Spartanburg,SC,29651.0,2019-01-04 19:53:00,2019-01-04 20:18:00
779732,W-779943,Rain,Light,2019-01-03 04:53:00,2019-01-03 07:23:00,US/Eastern,KJKL,37.5913,-83.3137,Jackson,Breathitt,KY,41339.0,2019-01-02 23:53:00,2019-01-03 02:23:00
779733,W-779944,Rain,Light,2019-01-03 07:43:00,2019-01-03 08:08:00,US/Eastern,KJKL,37.5913,-83.3137,Jackson,Breathitt,KY,41339.0,2019-01-03 02:43:00,2019-01-03 03:08:00
779734,W-779945,Rain,Light,2019-01-04 12:53:00,2019-01-04 14:53:00,US/Eastern,KJKL,37.5913,-83.3137,Jackson,Breathitt,KY,41339.0,2019-01-04 07:53:00,2019-01-04 09:53:00
779735,W-779946,Rain,Light,2019-01-04 21:53:00,2019-01-04 22:53:00,US/Eastern,KJKL,37.5913,-83.3137,Jackson,Breathitt,KY,41339.0,2019-01-04 16:53:00,2019-01-04 17:53:00
779736,W-779947,Rain,Light,2019-01-05 00:26:00,2019-01-05 01:11:00,US/Eastern,KJKL,37.5913,-83.3137,Jackson,Breathitt,KY,41339.0,2019-01-04 19:26:00,2019-01-04 20:11:00
779737,W-779948,Rain,Light,2019-01-05 01:28:00,2019-01-05 05:45:00,US/Eastern,KJKL,37.5913,-83.3137,Jackson,Breathitt,KY,41339.0,2019-01-04 20:28:00,2019-01-05 00:45:00
779738,W-779949,Rain,Moderate,2019-01-05 05:45:00,2019-01-05 06:24:00,US/Eastern,KJKL,37.5913,-83.3137,Jackson,Breathitt,KY,41339.0,2019-01-05 00:45:00,2019-01-05 01:24:00
779739,W-779950,Rain,Light,2019-01-05 06:24:00,2019-01-05 07:33:00,US/Eastern,KJKL,37.5913,-83.3137,Jackson,Breathitt,KY,41339.0,2019-01-05 01:24:00,2019-01-05 02:33:00
779740,W-779951,Rain,Moderate,2019-01-05 07:33:00,2019-01-05 08:39:00,US/Eastern,KJKL,37.5913,-83.3137,Jackson,Breathitt,KY,41339.0,2019-01-05 02:33:00,2019-01-05 03:39:00
779741,W-779952,Rain,Light,2019-01-05 08:39:00,2019-01-05 10:53:00,US/Eastern,KJKL,37.5913,-83.3137,Jackson,Breathitt,KY,41339.0,2019-01-05 03:39:00,2019-01-05 05:53:00
779742,W-779953,Rain,Light,2019-01-07 23:53:00,2019-01-08 00:53:00,US/Eastern,KJKL,37.5913,-83.3137,Jackson,Breathitt,KY,41339.0,2019-01-07 18:53:00,2019-01-07 19:53:00
779743,W-779954,Rain,Light,2019-01-08 01:53:00,2019-01-08 02:53:00,US/Eastern,KJKL,37.5913,-83.3137,Jackson,Breathitt,KY,41339.0,2019-01-07 20:53:00,2019-01-07 21:53:00
788333,W-788545,Rain,Light,2019-01-02 05:15:00,2019-01-02 05:35:00,US/Central,KAAA,40.1589,-89.3389,Lincoln,Logan,IL,62656.0,2019-01-01 23:15:00,2019-01-01 23:35:00
788334,W-788546,Rain,Light,2019-01-02 19:35:00,2019-01-02 20:15:00,US/Central,KAAA,40.1589,-89.3389,Lincoln,Logan,IL,62656.0,2019-01-02 13:35:00,2019-01-02 14:15:00
788335,W-788547,Fog,Severe,2019-01-06 06:35:00,2019-01-06 06:55:00,US/Central,KAAA,40.1589,-89.3389,Lincoln,Logan,IL,62656.0,2019-01-06 00:35:00,2019-01-06 00:55:00
788336,W-788548,Fog,Severe,2019-01-06 10:15:00,2019-01-06 11:15:00,US/Central,KAAA,40.1589,-89.3389,Lincoln,Logan,IL,62656.0,2019-01-06 04:15:00,2019-01-06 05:15:00
788337,W-788549,Rain,Light,2019-01-07 13:55:00,2019-01-07 16:15:00,US/Central,KAAA,40.1589,-89.3389,Lincoln,Logan,IL,62656.0,2019-01-07 07:55:00,2019-01-07 10:15:00
804624,W-804839,Fog,Severe,2019-01-01 10:42:00,2019-01-01 13:34:00,US/Eastern,KORL,28.5465,-81.3354,Orlando,Orange,FL,32803.0,2019-01-01 05:42:00,2019-01-01 08:34:00
804625,W-804840,Rain,Light,2019-01-03 05:53:00,2019-01-03 06:53:00,US/Eastern,KORL,28.5465,-81.3354,Orlando,Orange,FL,32803.0,2019-01-03 00:53:00,2019-01-03 01:53:00
804626,W-804841,Rain,Light,2019-01-04 23:53:00,2019-01-05 01:25:00,US/Eastern,KORL,28.5465,-81.3354,Orlando,Orange,FL,32803.0,2019-01-04 18:53:00,2019-01-04 20:25:00
804627,W-804842,Rain,Light,2019-01-05 02:30:00,2019-01-05 03:53:00,US/Eastern,KORL,28.5465,-81.3354,Orlando,Orange,FL,32803.0,2019-01-04 21:30:00,2019-01-04 22:53:00
804628,W-804843,Fog,Severe,2019-01-07 12:34:00,2019-01-07 12:57:00,US/Eastern,KORL,28.5465,-81.3354,Orlando,Orange,FL,32803.0,2019-01-07 07:34:00,2019-01-07 07:57:00
812998,W-813215,Rain,Light,2019-01-04 19:53:00,2019-01-04 20:53:00,US/Eastern,KBMG,39.1432,-86.6168,Bloomington,Monroe,IN,47403.0,2019-01-04 14:53:00,2019-01-04 15:53:00
812999,W-813216,Rain,Moderate,2019-01-04 20:53:00,2019-01-04 21:24:00,US/Eastern,KBMG,39.1432,-86.6168,Bloomington,Monroe,IN,47403.0,2019-01-04 15:53:00,2019-01-04 16:24:00
813000,W-813217,Rain,Light,2019-01-04 21:24:00,2019-01-04 21:53:00,US/Eastern,KBMG,39.1432,-86.6168,Bloomington,Monroe,IN,47403.0,2019-01-04 16:24:00,2019-01-04 16:53:00
813001,W-813218,Rain,Moderate,2019-01-04 21:53:00,2019-01-04 23:53:00,US/Eastern,KBMG,39.1432,-86.6168,Bloomington,Monroe,IN,47403.0,2019-01-04 16:53:00,2019-01-04 18:53:00
813002,W-813219,Rain,Light,2019-01-04 23:53:00,2019-01-05 02:53:00,US/Eastern,KBMG,39.1432,-86.6168,Bloomington,Monroe,IN,47403.0,2019-01-04 18:53:00,2019-01-04 21:53:00
813003,W-813220,Rain,Light,2019-01-07 19:53:00,2019-01-07 20:53:00,US/Eastern,KBMG,39.1432,-86.6168,Bloomington,Monroe,IN,47403.0,2019-01-07 14:53:00,2019-01-07 15:53:00
877294,W-877523,Rain,Light,2019-01-02 12:55:00,2019-01-02 13:10:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 06:55:00,2019-01-02 07:10:00
877295,W-877524,Rain,Light,2019-01-02 13:58:00,2019-01-02 14:04:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 07:58:00,2019-01-02 08:04:00
877296,W-877525,Rain,Light,2019-01-02 14:20:00,2019-01-02 15:18:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 08:20:00,2019-01-02 09:18:00
877297,W-877526,Rain,Light,2019-01-02 18:55:00,2019-01-02 19:10:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 12:55:00,2019-01-02 13:10:00
877298,W-877527,Rain,Light,2019-01-02 19:22:00,2019-01-02 23:56:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 13:22:00,2019-01-02 17:56:00
877299,W-877528,Rain,Moderate,2019-01-02 23:56:00,2019-01-03 00:24:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 17:56:00,2019-01-02 18:24:00
877300,W-877529,Rain,Light,2019-01-03 00:24:00,2019-01-03 00:56:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 18:24:00,2019-01-02 18:56:00
877301,W-877530,Rain,Moderate,2019-01-03 00:56:00,2019-01-03 02:16:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 18:56:00,2019-01-02 20:16:00
877302,W-877531,Rain,Light,2019-01-03 02:16:00,2019-01-03 02:56:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 20:16:00,2019-01-02 20:56:00
877303,W-877532,Rain,Moderate,2019-01-03 02:56:00,2019-01-03 03:06:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 20:56:00,2019-01-02 21:06:00
877304,W-877533,Rain,Light,2019-01-03 03:06:00,2019-01-03 03:56:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 21:06:00,2019-01-02 21:56:00
877305,W-877534,Rain,Moderate,2019-01-03 03:56:00,2019-01-03 04:01:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 21:56:00,2019-01-02 22:01:00
877306,W-877535,Rain,Light,2019-01-03 04:01:00,2019-01-03 05:56:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 22:01:00,2019-01-02 23:56:00
877307,W-877536,Rain,Moderate,2019-01-03 05:56:00,2019-01-03 06:56:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-02 23:56:00,2019-01-03 00:56:00
877308,W-877537,Rain,Light,2019-01-03 06:56:00,2019-01-03 12:35:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-03 00:56:00,2019-01-03 06:35:00
877309,W-877538,Cold,Severe,2019-01-03 15:54:00,2019-01-03 15:56:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-03 09:54:00,2019-01-03 09:56:00
877310,W-877539,Cold,Severe,2019-01-03 16:26:00,2019-01-03 16:56:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-03 10:26:00,2019-01-03 10:56:00
877311,W-877540,Cold,Severe,2019-01-03 20:11:00,2019-01-03 20:56:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-03 14:11:00,2019-01-03 14:56:00
877312,W-877541,Rain,Light,2019-01-03 21:50:00,2019-01-04 00:43:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-03 15:50:00,2019-01-03 18:43:00
877313,W-877542,Cold,Severe,2019-01-04 00:43:00,2019-01-04 06:26:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-03 18:43:00,2019-01-04 00:26:00
877314,W-877543,Rain,Light,2019-01-04 06:26:00,2019-01-04 07:00:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-04 00:26:00,2019-01-04 01:00:00
877315,W-877544,Cold,Severe,2019-01-04 08:11:00,2019-01-04 08:30:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-04 02:11:00,2019-01-04 02:30:00
877316,W-877545,Rain,Light,2019-01-04 08:30:00,2019-01-04 10:17:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-04 02:30:00,2019-01-04 04:17:00
877317,W-877546,Rain,Light,2019-01-04 10:21:00,2019-01-04 10:56:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-04 04:21:00,2019-01-04 04:56:00
877318,W-877547,Rain,Light,2019-01-04 11:56:00,2019-01-04 12:56:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-04 05:56:00,2019-01-04 06:56:00
877319,W-877548,Rain,Light,2019-01-04 13:22:00,2019-01-04 13:43:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-04 07:22:00,2019-01-04 07:43:00
877320,W-877549,Cold,Severe,2019-01-04 13:54:00,2019-01-04 14:09:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-04 07:54:00,2019-01-04 08:09:00
877321,W-877550,Rain,Light,2019-01-04 14:09:00,2019-01-04 14:10:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-04 08:09:00,2019-01-04 08:10:00
877322,W-877551,Rain,Light,2019-01-04 16:18:00,2019-01-04 16:30:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-04 10:18:00,2019-01-04 10:30:00
877323,W-877552,Rain,Light,2019-01-04 16:48:00,2019-01-04 16:57:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-04 10:48:00,2019-01-04 10:57:00
877324,W-877553,Rain,Light,2019-01-04 17:05:00,2019-01-04 17:32:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-04 11:05:00,2019-01-04 11:32:00
877325,W-877554,Rain,Light,2019-01-04 17:59:00,2019-01-04 18:21:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-04 11:59:00,2019-01-04 12:21:00
877326,W-877555,Fog,Moderate,2019-01-07 20:43:00,2019-01-07 20:56:00,US/Central,KCBM,33.6438,-88.4438,Columbus,Lowndes,MS,39705.0,2019-01-07 14:43:00,2019-01-07 14:56:00
906424,W-906684,Fog,Moderate,2019-01-03 00:19:00,2019-01-03 00:57:00,US/Mountain,KNYL,32.6566,-114.60600000000001,Yuma,Yuma,AZ,85365.0,2019-01-02 17:19:00,2019-01-02 17:57:00
906425,W-906685,Cold,Severe,2019-01-04 20:57:00,2019-01-04 21:57:00,US/Mountain,KNYL,32.6566,-114.60600000000001,Yuma,Yuma,AZ,85365.0,2019-01-04 13:57:00,2019-01-04 14:57:00
906426,W-906686,Rain,Light,2019-01-05 22:57:00,2019-01-06 04:57:00,US/Mountain,KNYL,32.6566,-114.60600000000001,Yuma,Yuma,AZ,85365.0,2019-01-05 15:57:00,2019-01-05 21:57:00
906427,W-906687,Rain,Light,2019-01-06 05:57:00,2019-01-06 08:57:00,US/Mountain,KNYL,32.6566,-114.60600000000001,Yuma,Yuma,AZ,85365.0,2019-01-05 22:57:00,2019-01-06 01:57:00
913270,W-913531,Snow,Light,2019-01-01 07:52:00,2019-01-01 08:52:00,US/Mountain,KRAP,44.0459,-103.0544,Rapid City,Pennington,SD,57703.0,2019-01-01 00:52:00,2019-01-01 01:52:00
913271,W-913532,Rain,Light,2019-01-07 07:52:00,2019-01-07 08:24:00,US/Mountain,KRAP,44.0459,-103.0544,Rapid City,Pennington,SD,57703.0,2019-01-07 00:52:00,2019-01-07 01:24:00
913272,W-913533,Snow,Light,2019-01-08 02:16:00,2019-01-08 02:47:00,US/Mountain,KRAP,44.0459,-103.0544,Rapid City,Pennington,SD,57703.0,2019-01-07 19:16:00,2019-01-07 19:47:00
913273,W-913534,Snow,Light,2019-01-08 04:52:00,2019-01-08 05:52:00,US/Mountain,KRAP,44.0459,-103.0544,Rapid City,Pennington,SD,57703.0,2019-01-07 21:52:00,2019-01-07 22:52:00
920646,W-920908,Rain,Light,2019-01-02 17:53:00,2019-01-03 03:15:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-02 11:53:00,2019-01-02 21:15:00
920647,W-920909,Rain,Light,2019-01-03 03:53:00,2019-01-03 06:53:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-02 21:53:00,2019-01-03 00:53:00
920648,W-920910,Rain,Light,2019-01-03 20:53:00,2019-01-03 21:26:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-03 14:53:00,2019-01-03 15:26:00
920649,W-920911,Rain,Light,2019-01-03 21:53:00,2019-01-04 03:53:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-03 15:53:00,2019-01-03 21:53:00
920650,W-920912,Rain,Light,2019-01-04 04:21:00,2019-01-04 04:53:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-03 22:21:00,2019-01-03 22:53:00
920651,W-920913,Rain,Moderate,2019-01-04 04:53:00,2019-01-04 05:06:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-03 22:53:00,2019-01-03 23:06:00
920652,W-920914,Rain,Light,2019-01-04 05:06:00,2019-01-04 05:53:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-03 23:06:00,2019-01-03 23:53:00
920653,W-920915,Rain,Moderate,2019-01-04 05:53:00,2019-01-04 06:34:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-03 23:53:00,2019-01-04 00:34:00
920654,W-920916,Rain,Light,2019-01-04 06:34:00,2019-01-04 07:17:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-04 00:34:00,2019-01-04 01:17:00
920655,W-920917,Rain,Light,2019-01-04 11:08:00,2019-01-04 11:53:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-04 05:08:00,2019-01-04 05:53:00
920656,W-920918,Rain,Light,2019-01-04 13:20:00,2019-01-04 15:53:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-04 07:20:00,2019-01-04 09:53:00
920657,W-920919,Rain,Light,2019-01-04 16:15:00,2019-01-04 16:44:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-04 10:15:00,2019-01-04 10:44:00
920658,W-920920,Rain,Light,2019-01-04 16:58:00,2019-01-04 19:23:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-04 10:58:00,2019-01-04 13:23:00
920659,W-920921,Fog,Moderate,2019-01-05 12:53:00,2019-01-05 13:53:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-05 06:53:00,2019-01-05 07:53:00
920660,W-920922,Fog,Moderate,2019-01-06 11:53:00,2019-01-06 12:53:00,US/Central,KLIT,34.7273,-92.2357,Little Rock,Pulaski,AR,72206.0,2019-01-06 05:53:00,2019-01-06 06:53:00
926258,W-926530,Rain,Light,2019-01-02 12:55:00,2019-01-03 00:55:00,US/Central,KCNW,31.6531,-97.0707,Waco,McLennan,TX,76705.0,2019-01-02 06:55:00,2019-01-02 18:55:00
926259,W-926531,Rain,Light,2019-01-03 13:55:00,2019-01-03 15:55:00,US/Central,KCNW,31.6531,-97.0707,Waco,McLennan,TX,76705.0,2019-01-03 07:55:00,2019-01-03 09:55:00
936440,W-936713,Rain,Light,2019-01-01 18:42:00,2019-01-01 19:25:00,US/Central,KBMI,40.4774,-88.9143,Bloomington,McLean,IL,61704.0,2019-01-01 12:42:00,2019-01-01 13:25:00
936441,W-936714,Snow,Light,2019-01-01 19:56:00,2019-01-01 20:56:00,US/Central,KBMI,40.4774,-88.9143,Bloomington,McLean,IL,61704.0,2019-01-01 13:56:00,2019-01-01 14:56:00
936442,W-936715,Rain,Light,2019-01-02 09:45:00,2019-01-02 10:11:00,US/Central,KBMI,40.4774,-88.9143,Bloomington,McLean,IL,61704.0,2019-01-02 03:45:00,2019-01-02 04:11:00
936443,W-936716,Snow,Light,2019-01-02 10:11:00,2019-01-02 10:56:00,US/Central,KBMI,40.4774,-88.9143,Bloomington,McLean,IL,61704.0,2019-01-02 04:11:00,2019-01-02 04:56:00
936444,W-936717,Snow,Light,2019-01-02 18:56:00,2019-01-02 20:24:00,US/Central,KBMI,40.4774,-88.9143,Bloomington,McLean,IL,61704.0,2019-01-02 12:56:00,2019-01-02 14:24:00
936445,W-936718,Rain,Light,2019-01-02 20:24:00,2019-01-02 21:14:00,US/Central,KBMI,40.4774,-88.9143,Bloomington,McLean,IL,61704.0,2019-01-02 14:24:00,2019-01-02 15:14:00
936446,W-936719,Rain,Light,2019-01-07 13:56:00,2019-01-07 16:56:00,US/Central,KBMI,40.4774,-88.9143,Bloomington,McLean,IL,61704.0,2019-01-07 07:56:00,2019-01-07 10:56:00
949078,W-949357,Snow,Light,2019-01-01 03:46:00,2019-01-01 08:54:00,US/Eastern,KPLN,45.5644,-84.7929,Pellston,Emmet,MI,49769.0,2018-12-31 22:46:00,2019-01-01 03:54:00
949079,W-949358,Snow,Light,2019-01-02 16:45:00,2019-01-02 17:01:00,US/Eastern,KPLN,45.5644,-84.7929,Pellston,Emmet,MI,49769.0,2019-01-02 11:45:00,2019-01-02 12:01:00
949080,W-949359,Fog,Severe,2019-01-02 17:01:00,2019-01-02 17:28:00,US/Eastern,KPLN,45.5644,-84.7929,Pellston,Emmet,MI,49769.0,2019-01-02 12:01:00,2019-01-02 12:28:00
949081,W-949360,Snow,Light,2019-01-02 17:28:00,2019-01-03 03:54:00,US/Eastern,KPLN,45.5644,-84.7929,Pellston,Emmet,MI,49769.0,2019-01-02 12:28:00,2019-01-02 22:54:00
949082,W-949361,Fog,Severe,2019-01-04 23:52:00,2019-01-05 02:10:00,US/Eastern,KPLN,45.5644,-84.7929,Pellston,Emmet,MI,49769.0,2019-01-04 18:52:00,2019-01-04 21:10:00
949083,W-949362,Fog,Severe,2019-01-05 03:16:00,2019-01-05 08:54:00,US/Eastern,KPLN,45.5644,-84.7929,Pellston,Emmet,MI,49769.0,2019-01-04 22:16:00,2019-01-05 03:54:00
949084,W-949363,Fog,Severe,2019-01-05 14:28:00,2019-01-05 14:54:00,US/Eastern,KPLN,45.5644,-84.7929,Pellston,Emmet,MI,49769.0,2019-01-05 09:28:00,2019-01-05 09:54:00
949085,W-949364,Fog,Severe,2019-01-05 15:32:00,2019-01-05 15:54:00,US/Eastern,KPLN,45.5644,-84.7929,Pellston,Emmet,MI,49769.0,2019-01-05 10:32:00,2019-01-05 10:54:00
949086,W-949365,Snow,Light,2019-01-07 09:25:00,2019-01-07 10:46:00,US/Eastern,KPLN,45.5644,-84.7929,Pellston,Emmet,MI,49769.0,2019-01-07 04:25:00,2019-01-07 05:46:00
949087,W-949366,Fog,Severe,2019-01-07 10:46:00,2019-01-07 11:52:00,US/Eastern,KPLN,45.5644,-84.7929,Pellston,Emmet,MI,49769.0,2019-01-07 05:46:00,2019-01-07 06:52:00
949088,W-949367,Snow,Moderate,2019-01-07 11:52:00,2019-01-07 11:59:00,US/Eastern,KPLN,45.5644,-84.7929,Pellston,Emmet,MI,49769.0,2019-01-07 06:52:00,2019-01-07 06:59:00
